timestamp,tweet_text,username,all_hashtags,followers_count,location
2020-08-13 13:34:17,b'@navzix did you let them feel you up online',b'nav1uk',[],51,ha
2020-08-13 13:23:20,b'@NotCarIitoes kbm is sexy though you\xe2\x80\x99ll get all the all horn',b'nav1uk',[],51,ha
2020-08-13 13:13:50,b'\xca\xb0\xe1\xb5\x89\xcb\xa1\xcb\xa1\xe1\xb5\x92\xe2\x99\xa1\xef\xb8\x8e https://t.co/WAXTbEjt2d',b'shuhaierazd',[],885,HA
2020-08-13 13:13:49,b'@DorjiWangchuk I\xe2\x80\x99m very concerned about alcohol. The DV cases. I shudder at the thought!',b'namgayzam',[],23399,thimphu 
2020-08-13 13:13:33,b'@iix_Ally @catexdicaprio @donut24x1 @ThePinkShedric GL noob',b'uchiha_soma',[],82,"Thimphu, Bhutan"
2020-08-13 13:12:09,"b'#Bhutan: Where every desire is catered to, even in a lockdown. https://t.co/aBnVJs5eWU'",b'namgayzam',['Bhutan'],23399,thimphu 
2020-08-13 13:07:00,b'Deepest respects and humble prayers for Our Majesty kingjigmekhesar. #compassionatekingofbhutan#kingjigmekhesar#oneinmillionleader\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/WzQwWOuWEF',b'lhakidolma',[],1286,Thimphu Bhutan
2020-08-13 12:52:54,b'just another selfie but centre parting????? \xf0\x9f\xa5\xb1 @ The Land of Happiness https://t.co/ndcnofPECz',b'saandraaseaah',[],384,my bed
2020-08-13 12:50:43,b'That moment when I was busy on my phone but forgot to mute my mic in my zoom online class #nsm10150 @iamtashiyangzom \xf0\x9f\x98\x9c\xf0\x9f\xa4\x97\xf0\x9f\xa4\x97\xf0\x9f\xa4\x97 https://t.co/TR46wj2kPS',b'sonamhamo',['nsm10150'],273,"Thimphu, Bhutan"
2020-08-13 12:50:41,"b""it's 27,000 households*""",b'ChhedupSangay',[],1106,"Thimphu, Bhutan"
2020-08-13 12:49:50,b'421 primary contacts traced so far for the 25-year-old positive case from Phuntsholing.  It is very likely that the primary contacts for the 12 new positive cases will be the same as all of them have reportedly not\xe2\x80\xa6 https://t.co/sVlYoglk7z',b'MoHBhutan',[],1489,"Thimphu, Bhutan"
2020-08-13 12:46:17,"b""Starting today, we have supplied vegetables as well. There's no concern of not selling the vegetables, but concern is it is difficult to supply to 7,000 households. It's difficult.   -HPM""",b'ChhedupSangay',[],1106,"Thimphu, Bhutan"
2020-08-13 12:43:51,b'Government is planning to supply lcohol and cigarettes to the door steps.  -HPM',b'ChhedupSangay',[],1106,"Thimphu, Bhutan"
2020-08-13 12:41:47,"b'If we have left no stock, we can still import. We need not worry. The only concern is, we have stock, but might not reach out to those needy ones in the communities.   -HPM'",b'ChhedupSangay',[],1106,"Thimphu, Bhutan"
2020-08-13 12:40:23,b'We have enough essential stock available.  -HPM',b'ChhedupSangay',[],1106,"Thimphu, Bhutan"
2020-08-13 12:39:18,"b'There are more than 70 trucks in Phuntsholing Check Post. They are still there. We can let them go once we are ready to test them. There may be difficulties, but this is also serving the country.  -HPM'",b'ChhedupSangay',[],1106,"Thimphu, Bhutan"
2020-08-13 12:38:42,b'@sambitswaraj @narendramodi Congratulations Sir !!!',b'nidhi_bhattarai',[],6,Thimphu Bhutan
2020-08-13 12:32:14,b'@Clowd1e start then',b'nav1uk',[],51,ha
2020-08-13 12:25:32,"b'His Majesty is concern of dogs going starvation, and therefore, planning to feed them.  -HPM  No leader can he more humane and compassionate than His Majesty. Thank you la.'",b'ChhedupSangay',[],1106,"Thimphu, Bhutan"
2020-08-13 12:24:19,b'Phuentshogling MDP without loaders https://t.co/B2k3YVPcSg',b'BBSBhutan',[],51820,Thimphu
2020-08-13 12:23:00,"b'45,000 dogs in the 20 districts of Bhutan says @PMBhutan . All will be fed as instructed by His Majesty. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\xa5\xba\xf0\x9f\x87\xa7\xf0\x9f\x87\xb9'",b'namgayzam',[],23399,thimphu 
2020-08-13 12:06:10,"b'Day 2, Lockdown .. https://t.co/XmOjyjmEwh'",b'Thinley25',[],323,"Thimphu, Bhutan "
2020-08-13 11:49:51,b'@shadyfenty_ They always start with I like them both but...lol',b'Xiao920',[],96,"Thimphu, Bhutan"
2020-08-13 11:47:23,b'@ATLiensOfficial Agreed \xe2\x9c\x8c\xf0\x9f\x8f\xbb',b'Xiao920',[],96,"Thimphu, Bhutan"
2020-08-13 11:43:51,b'@Carlitoes No doubt',b'nav1uk',[],51,ha
